Seed|Collisions|Spread|Total
696|1255150|1016402.70154|2271552.70154
697|1255291|1016149.65521|2271440.65521
698|1255588|1016125.44533|2271713.44533
699|1256483|1016509.23358|2272992.23358
700|1256008|1015790.34150|2271798.34150
701|1256294|1017643.31656|2273937.31656
702|1255058|1015657.64926|2270715.64926
703|1256819|1016847.03580|2273666.03580
704|1256224|1016975.20498|2273199.20498
705|1258593|1018146.36817|2276739.36817
706|1256512|1017397.28928|2273909.28928
707|1255696|1015711.44346|2271407.44346
708|1255326|1015781.37778|2271107.37778
709|1255778|1016072.47121|2271850.47121
710|1256397|1016683.33348|2273080.33348
711|1256435|1017093.45260|2273528.45260
712|1255795|1016211.67462|2272006.67462
713|1257295|1017791.05671|2275086.05671
714|1255242|1016378.70588|2271620.70588
715|1255873|1015806.29164|2271679.29164
716|1255810|1016286.53065|2272096.53065
717|1256546|1017371.23917|2273917.23917
718|1257172|1019086.20194|2276258.20194
719|1256482|1016024.01444|2272506.01444
720|1255960|1016314.37436|2272274.37436
721|1256046|1015243.01240|2271289.01240
722|1254862|1014882.73806|2269744.73806
723|1254460|1014282.61774|2268742.61774
724|1255480|1016766.74247|2272246.74247
725|1255974|1016357.37978|2272331.37978
726|1256114|1016982.20466|2273096.20466
727|1254932|1015469.90397|2270401.90397
728|1254747|1016556.80249|2271303.80249
729|1255564|1016073.47415|2271637.47415
730|1256290|1016365.27576|2272655.27576
731|1255193|1015409.64011|2270602.64011
732|1255685|1016523.60456|2272208.60456
733|1255804|1015989.40559|2271793.40559
734|1256164|1015496.01478|2271660.01478
735|1254456|1014798.93451|2269254.93451
736|1255197|1015372.58941|2270569.58941
737|1255501|1015790.51416|2271291.51416
738|1255187|1014468.68050|2269655.68050
739|1256613|1017597.22523|2274210.22523
740|1257430|1016938.88931|2274368.88931
741|1255043|1015932.82748|2270975.82748
742|1256151|1016313.28783|2272464.28783
743|1255932|1016911.59486|2272843.59486
744|1256170|1016365.43461|2272535.43461
745|1255474|1015233.58076|2270707.58076
746|1255499|1016490.69969|2271989.69969
747|1255475|1015506.57895|2270981.57895
748|1256825|1017397.16742|2274222.16742
749|1256122|1015930.31065|2272052.31065
750|1255076|1014516.48055|2269592.48055
751|1256051|1015822.12884|2271873.12884
752|1255050|1014797.44495|2269847.44495
753|1255183|1016015.77224|2271198.77224
754|1256309|1016499.20386|2272808.20386
755|1257688|1018152.00707|2275840.00707
756|1256438|1015559.03095|2271997.03095
757|1256423|1016674.22115|2273097.22115
758|1256628|1016663.19044|2273291.19044
759|1255001|1015696.73845|2270697.73845
760|1256606|1016948.34388|2273554.34388
761|1257221|1016713.99095|2273934.99095
762|1256539|1016786.15107|2273325.15107
763|1255001|1015001.64722|2270002.64722
764|1255505|1014694.34757|2270199.34757
765|1254790|1015066.90572|2269856.90572
766|1256428|1015820.30733|2272248.30733
767|1254765|1014487.78138|2269252.78138
768|1254857|1015042.76895|2269899.76895
769|1256252|1015364.26913|2271616.26913
770|1256191|1016413.51160|2272604.51160
771|1256198|1015547.18098|2271745.18098
772|1257505|1017320.74609|2274825.74609
773|1256833|1017171.05606|2274004.05606
774|1254171|1015145.11646|2269316.11646
775|1256200|1015450.06988|2271650.06988
776|1256405|1015620.04232|2272025.04232
777|1255504|1016080.41766|2271584.41766
778|1255310|1015385.62171|2270695.62171
779|1257426|1016854.82221|2274280.82221
780|1256128|1016742.49156|2272870.49156
781|1255474|1016053.48338|2271527.48338
782|1255778|1015507.23743|2271285.23743
783|1255077|1015529.92125|2270606.92125
784|1255357|1015192.36744|2270549.36744
785|1255529|1016315.50207|2271844.50207
786|1255621|1014863.35353|2270484.35353
787|1256577|1017504.17118|2274081.17118
788|1256177|1016626.36951|2272803.36951
789|1256179|1017602.51533|2273781.51533
790|1254843|1015591.69444|2270434.69444
791|1255477|1016326.78289|2271803.78289
792|1256429|1017084.28952|2273513.28952
793|1254977|1015710.84331|2270687.84331
794|1256002|1017216.38350|2273218.38350
795|1255291|1015464.72376|2270755.72376
796|1256651|1016526.89593|2273177.89593
797|1256310|1017099.46016|2273409.46016
798|1255536|1015418.46204|2270954.46204
799|1256171|1016049.27216|2272220.27216
800|1255185|1015840.61815|2271025.61815
801|1255276|1014902.53457|2270178.53457
802|1256263|1014994.11830|2271257.11830
803|1255044|1015254.65979|2270298.65979
804|1255600|1015823.36818|2271423.36818
805|1255831|1017065.59273|2272896.59273
806|1255439|1016050.66761|2271489.66761
807|1256434|1015785.99585|2272219.99585
808|1255294|1015631.78069|2270925.78069
809|1255839|1016054.46296|2271893.46296
810|1256553|1016457.23320|2273010.23320
811|1255647|1015416.35359|2271063.35359
812|1254985|1015755.61556|2270740.61556
813|1255139|1016178.74674|2271317.74674
814|1255743|1016097.37918|2271840.37918
815|1255920|1016015.47315|2271935.47315
816|1255176|1014807.64323|2269983.64323
817|1254819|1016030.75864|2270849.75864
818|1256797|1017946.37175|2274743.37175
819|1255298|1015267.38951|2270565.38951
820|1255470|1016236.56867|2271706.56867
821|1253857|1014799.19527|2268656.19527
822|1253585|1014804.22436|2268389.22436
823|1254502|1015559.05790|2270061.05790
824|1255366|1015625.62117|2270991.62117
825|1255865|1016087.29983|2271952.29983
826|1254523|1014666.66858|2269189.66858
827|1254757|1015693.77194|2270450.77194
828|1257145|1018310.16464|2275455.16464
829|1256432|1015591.03038|2272023.03038
830|1255223|1015352.47944|2270575.47944
831|1254208|1015066.99114|2269274.99114
832|1255072|1015578.83404|2270650.83404
833|1256805|1015889.80391|2272694.80391
834|1255820|1016136.36236|2271956.36236
835|1256782|1015664.94769|2272446.94769
836|1256016|1015629.22698|2271645.22698
837|1256172|1015650.21901|2271822.21901
838|1255471|1015756.51778|2271227.51778
839|1254655|1015221.89910|2269876.89910
840|1255810|1015309.51017|2271119.51017
841|1256689|1016520.15796|2273209.15796
842|1255934|1015660.44038|2271594.44038
843|1257071|1016406.81267|2273477.81267
844|1256736|1018419.21499|2275155.21499
845|1256823|1017151.13310|2273974.13310
846|1256553|1016922.14935|2273475.14935
847|1256738|1017179.04693|2273917.04693
848|1257528|1017642.04565|2275170.04565
849|1256739|1017166.20857|2273905.20857
850|1255067|1015580.73146|2270647.73146
851|1256155|1016051.19806|2272206.19806
852|1256606|1016279.14288|2272885.14288
853|1256706|1017622.26333|2274328.26333
854|1256561|1017278.31498|2273839.31498
855|1257022|1017164.08568|2274186.08568
856|1257631|1017969.78225|2275600.78225
857|1256555|1015634.14700|2272189.14700
858|1256039|1015892.38196|2271931.38196
859|1254518|1015025.06718|2269543.06718
860|1254321|1014577.87127|2268898.87127
861|1255756|1015658.36233|2271414.36233
862|1255428|1015702.60857|2271130.60857
863|1256539|1016708.19188|2273247.19188
864|1256458|1017497.11891|2273955.11891
865|1255037|1016043.98785|2271080.98785
866|1255154|1015079.50206|2270233.50206
867|1256071|1016385.38363|2272456.38363
868|1256797|1017546.22527|2274343.22527
869|1254931|1015300.74600|2270231.74600
870|1255714|1015036.14428|2270750.14428
871|1257007|1017140.09674|2274147.09674
872|1255852|1017024.16856|2272876.16856
873|1256267|1016446.22918|2272713.22918
874|1255122|1015994.77986|2271116.77986
875|1256696|1016027.03439|2272723.03439
876|1254902|1015549.90195|2270451.90195
877|1255680|1016849.72707|2272529.72707
878|1255091|1014692.52691|2269783.52691
879|1256887|1016718.98275|2273605.98275
880|1256784|1017432.14935|2274216.14935
881|1256199|1016121.25765|2272320.25765
882|1256005|1015824.43823|2271829.43823
883|1254707|1015430.88033|2270137.88033
884|1254220|1015447.24419|2269667.24419
885|1255578|1016112.70040|2271690.70040
886|1254930|1016598.03748|2271528.03748
887|1254320|1014671.78474|2268991.78474
888|1255046|1015848.68638|2270894.68638
889|1256024|1016336.42721|2272360.42721
890|1255180|1015273.33850|2270453.33850
891|1254671|1015938.00177|2270609.00177
892|1254963|1015432.38762|2270395.38762
893|1255794|1017490.51831|2273284.51831
894|1254829|1016666.01505|2271495.01505
895|1255135|1016694.77445|2271829.77445
896|1255143|1016086.66771|2271229.66771
897|1254792|1015416.88305|2270208.88305
898|1255872|1017052.55772|2272924.55772
899|1257077|1017212.00817|2274289.00817
900|1255416|1015406.54548|2270822.54548
901|1255744|1016379.73482|2272123.73482
902|1255326|1016184.67123|2271510.67123
903|1255595|1016552.51421|2272147.51421
904|1255795|1016790.44632|2272585.44632
905|1256021|1015873.46352|2271894.46352
906|1256905|1017298.08457|2274203.08457
907|1255635|1016052.48321|2271687.48321
908|1255653|1016237.54268|2271890.54268
909|1256277|1017518.44639|2273795.44639
910|1255461|1017044.61304|2272505.61304
911|1254020|1014070.04528|2268090.04528
912|1255718|1016478.50906|2272196.50906
913|1256170|1016858.22995|2273028.22995
914|1256580|1017582.28386|2274162.28386
915|1255599|1016169.56086|2271768.56086
916|1255482|1015758.42212|2271240.42212
917|1255818|1015942.45330|2271760.45330
918|1255986|1017231.56003|2273217.56003
919|1254729|1015548.88025|2270277.88025
920|1255392|1015299.43272|2270691.43272
921|1255739|1014824.21970|2270563.21970
922|1255848|1015800.28596|2271648.28596
923|1255160|1016174.67183|2271334.67183
924|1255347|1014982.37317|2270329.37317
925|1255810|1015983.51602|2271793.51602
926|1254804|1015501.78612|2270305.78612
927|1254844|1015444.66410|2270288.66410
928|1254122|1014876.95142|2268998.95142
929|1255075|1015051.65912|2270126.65912
930|1257043|1017988.16096|2275031.16096
931|1255214|1015633.75310|2270847.75310
932|1256186|1015956.40336|2272142.40336
933|1257302|1017851.97942|2275153.97942
934|1256701|1017172.23245|2273873.23245
935|1255939|1015527.22831|2271466.22831
936|1255208|1015367.70009|2270575.70009
937|1257614|1018342.08280|2275956.08280
938|1256862|1016629.98503|2273491.98503
939|1256567|1016137.97312|2272704.97312
940|1256027|1016507.36536|2272534.36536
941|1254710|1014523.63855|2269233.63855
942|1255017|1016347.87078|2271364.87078
943|1254762|1014756.57071|2269518.57071
944|1256537|1017063.25448|2273600.25448
945|1256423|1016647.42163|2273070.42163
946|1255980|1015169.32445|2271149.32445
947|1254977|1015769.82190|2270746.82190
948|1255239|1016401.73080|2271640.73080
949|1256339|1017137.27190|2273476.27190
950|1253633|1014559.03732|2268192.03732
951|1255135|1015873.52805|2271008.52805
952|1254041|1014695.06043|2268736.06043
953|1255117|1015064.55003|2270181.55003
954|1254907|1014801.79225|2269708.79225
955|1256046|1016408.68558|2272454.68558
956|1256647|1016957.16896|2273604.16896
957|1256666|1016771.17448|2273437.17448
958|1255799|1015671.39041|2271470.39041
959|1255493|1016065.52229|2271558.52229
960|1255725|1015267.35564|2270992.35564
961|1257172|1017446.00122|2274618.00122
962|1257521|1016372.75619|2273893.75619
963|1257132|1016640.99403|2273772.99403
964|1256155|1015776.12112|2271931.12112
965|1256083|1016196.55621|2272279.55621
966|1256036|1016843.51600|2272879.51600
967|1255949|1016052.26718|2272001.26718
968|1256104|1016825.47509|2272929.47509
969|1255875|1016438.62472|2272313.62472
970|1256186|1017353.50756|2273539.50756
971|1257340|1014753.56495|2272093.56495
972|1258302|1018202.45712|2276504.45712
973|1256334|1016355.09236|2272689.09236
974|1257725|1017080.71000|2274805.71000
975|1258221|1017738.57903|2275959.57903
976|1256757|1016057.96828|2272814.96828
977|1257928|1017416.66083|2275344.66083
978|1257235|1017157.15331|2274392.15331
979|1256531|1016987.44923|2273518.44923
980|1257712|1016787.93075|2274499.93075
981|1257309|1017474.12410|2274783.12410
982|1255775|1015178.36103|2270953.36103
983|1257442|1017539.83932|2274981.83932
984|1256248|1016239.32977|2272487.32977
985|1257616|1017984.91468|2275600.91468
986|1256271|1018369.60522|2274640.60522
987|1254175|1015483.71397|2269658.71397
988|1254449|1015424.92228|2269873.92228
989|1256161|1016882.32675|2273043.32675
990|1254845|1016015.97992|2270860.97992
991|1255292|1016915.83042|2272207.83042
992|1254526|1016333.88282|2270859.88282
993|1255309|1016092.57615|2271401.57615
994|1255867|1015526.11604|2271393.11604
995|1254678|1014147.55320|2268825.55320
996|1256618|1017094.27611|2273712.27611
997|1255336|1016577.62705|2271913.62705
998|1255174|1015414.48528|2270588.48528
999|1255137|1015272.57304|2270409.57304
1000|1255801|1016453.52423|2272254.52423
1001|1255047|1015727.76623|2270774.76623
1002|1255016|1015032.64801|2270048.64801
1003|1255485|1015707.52347|2271192.52347
1004|1255527|1017595.70399|2273122.70399
1005|1257425|1019378.40380|2276803.40380
1006|1254975|1015996.68278|2270971.68278
1007|1256697|1018097.26819|2274794.26819
1008|1257016|1016912.91314|2273928.91314
1009|1256988|1017166.15844|2274154.15844
1010|1255341|1017849.92545|2273190.92545
1011|1256540|1016698.05582|2273238.05582
1012|1255633|1014804.35754|2270437.35754
1013|1254438|1015359.93669|2269797.93669
1014|1255248|1016932.85440|2272180.85440
1015|1254715|1014546.52540|2269261.52540
1016|1255132|1016560.83498|2271692.83498
1017|1255124|1015787.73974|2270911.73974
1018|1256072|1016456.38769|2272528.38769
1019|1255654|1015806.50198|2271460.50198
1020|1255537|1016430.46820|2271967.46820
1021|1256083|1016121.08472|2272204.08472
1022|1254624|1015230.62967|2269854.62967
1023|1255616|1016864.59876|2272480.59876
1024|1255091|1016835.03058|2271926.03058
1025|1255404|1015789.63353|2271193.63353
1026|1255729|1016442.66350|2272171.66350
1027|1256949|1018033.17107|2274982.17107
1028|1256024|1016826.09053|2272850.09053
1029|1256008|1016640.25835|2272648.25835
1030|1257628|1018761.95643|2276389.95643
1031|1255829|1016056.41007|2271885.41007
1032|1255293|1016769.68778|2272062.68778
1033|1255429|1016964.76676|2272393.76676
1034|1255338|1016389.42637|2271727.42637
1035|1255380|1016041.38149|2271421.38149
1036|1255090|1015361.54858|2270451.54858
1037|1255673|1016551.66851|2272224.66851
1038|1254927|1015754.77646|2270681.77646
1039|1255714|1016963.80252|2272677.80252
1040|1255055|1016957.71155|2272012.71155
1041|1255575|1017136.65326|2272711.65326
1042|1256577|1017295.20186|2273872.20186
1043|1255328|1015013.43134|2270341.43134
1044|1255474|1016886.83060|2272360.83060
1045|1254853|1015590.79464|2270443.79464
1046|1255826|1015635.20968|2271461.20968
1047|1255912|1016229.35628|2272141.35628
1048|1256292|1016877.42133|2273169.42133
1049|1254243|1014098.84189|2268341.84189
1050|1255710|1016412.57483|2272122.57483
1051|1255865|1017126.34126|2272991.34126
1052|1255263|1014976.45168|2270239.45168
1053|1255431|1015258.40752|2270689.40752
1054|1256218|1016127.20309|2272345.20309
1055|1254590|1015923.76049|2270513.76049
1056|1254802|1015035.77886|2269837.77886
1057|1256408|1017098.23447|2273506.23447
1058|1256674|1016682.91925|2273356.91925
1059|1255718|1016973.57770|2272691.57770
1060|1256532|1016664.26964|2273196.26964
1061|1256402|1016279.37144|2272681.37144
1062|1254175|1015166.97744|2269341.97744
1063|1255234|1014436.36628|2269670.36628
1064|1254328|1013906.69171|2268234.69171
1065|1254923|1015571.66127|2270494.66127
1066|1255569|1016807.60096|2272376.60096
1067|1256102|1015212.15187|2271314.15187
1068|1255171|1015471.86155|2270642.86155
1069|1253784|1014799.91626|2268583.91626
1070|1255212|1015632.45933|2270844.45933
1071|1255580|1015841.33587|2271421.33587
1072|1255465|1014757.42834|2270222.42834
1073|1255709|1015096.34594|2270805.34594
1074|1256109|1015430.20041|2271539.20041
1075|1255197|1015673.53173|2270870.53173
1076|1254652|1015736.86784|2270388.86784
1077|1254586|1014883.70930|2269469.70930
1078|1254181|1014090.88524|2268271.88524
1079|1255709|1015561.29043|2271270.29043
1080|1254779|1015076.76892|2269855.76892
1081|1254946|1016742.86605|2271688.86605
1082|1255167|1016603.95469|2271770.95469
1083|1255361|1016491.62012|2271852.62012
1084|1255118|1016266.60057|2271384.60057
1085|1256564|1017394.32793|2273958.32793
1086|1256970|1018111.05935|2275081.05935
1087|1256029|1017650.46836|2273679.46836
1088|1256441|1017494.36367|2273935.36367
1089|1254776|1014992.79598|2269768.79598
1090|1257181|1017366.93146|2274547.93146
1091|1255506|1015564.49985|2271070.49985
1092|1256010|1016332.27862|2272342.27862
1093|1256415|1017455.27636|2273870.27636
1094|1255926|1016919.39030|2272845.39030
1095|1255141|1016423.77115|2271564.77115
1096|1255704|1015381.40967|2271085.40967
1097|1257009|1018499.36114|2275508.36114
1098|1255131|1016616.78565|2271747.78565
1099|1255470|1015367.58589|2270837.58589
1100|1254745|1014612.63161|2269357.63161
1101|1255435|1015556.55702|2270991.55702
1102|1255559|1015535.42551|2271094.42551
1103|1255164|1015490.54161|2270654.54161
1104|1254066|1014507.88470|2268573.88470
1105|1253755|1014640.11999|2268395.11999
1106|1253332|1014051.33705|2267383.33705
1107|1254265|1014354.83188|2268619.83188
1108|1255419|1015232.49448|2270651.49448
1109|1254497|1014588.68330|2269085.68330
1110|1254664|1014825.79179|2269489.79179
1111|1255111|1016088.62602|2271199.62602
1112|1255563|1015501.51461|2271064.51461
1113|1254481|1014928.75712|2269409.75712
1114|1256165|1016090.27281|2272255.27281
1115|1256033|1016711.47489|2272744.47489
1116|1255667|1017139.80530|2272806.80530
1117|1255131|1015554.62209|2270685.62209
1118|1255813|1015013.16532|2270826.16532
1119|1255157|1015886.81224|2271043.81224
1120|1256716|1016850.19987|2273566.19987
1121|1255245|1015365.70017|2270610.70017
1122|1256435|1017011.28160|2273446.28160
1123|1255390|1016538.86969|2271928.86969
